seed,profundidade,pontuacao,passos,bateria_final,recargas,tempo_execucao
2523,4,72,128,0,2,21.85418963432312
2524,1,15,161,-6,2,16.37650966644287
2524,2,25,159,-4,2,16.343063354492188
2524,3,75,117,-2,1,13.132285118103027
2524,4,75,117,-2,1,20.374218940734863
2525,1,92,108,32,3,11.056496143341064
2525,2,-4,156,14,2,16.031217098236084
2525,3,98,102,10,2,11.573044061660767
2525,4,98,102,10,2,17.96850061416626
2526,1,18,166,13,3,16.880141735076904
2526,2,25,151,-6,2,15.480116128921509
2526,3,92,108,3,2,12.141124725341797
2526,4,83,117,4,1,18.820361375808716
2527,1,98,102,28,1,10.407485246658325
2527,2,-8,176,32,4,17.961045742034912
2527,3,54,146,40,3,15.667783498764038
2527,4,96,104,28,3,16.00891637802124
2528,1,-105,161,5,1,16.37392234802246
2528,2,11,173,3,2,17.69062876701355
2528,3,27,173,31,3,18.691256284713745
2528,4,37,163,39,3,24.326014280319214
2529,1,-133,117,-54,1,11.933525800704956
2529,2,-23,123,32,1,12.618592739105225
2529,3,75,117,-2,1,13.010834217071533
2529,4,97,99,32,1,16.858654022216797
2530,1,14,138,8,2,14.041880130767822
2530,2,14,162,42,3,16.60235834121704
2530,3,70,130,4,2,14.639336824417114
2530,4,69,131,11,2,20.28950834274292
2531,1,4,124,-18,2,12.632393598556519
2531,2,23,137,3,1,14.05955195426941
2531,3,68,116,20,2,12.916543245315552
2531,4,104,96,30,1,16.030268669128418
2532,1,114,86,27,1,8.813168287277222
2532,2,108,92,5,1,9.53500747680664
2532,3,114,86,27,1,9.810414791107178
2532,4,114,86,27,1,15.9402334690094
2533,1,37,147,33,2,14.951001644134521
2533,2,-17,121,33,1,12.446660041809082
2533,3,83,117,33,2,13.448102235794067
2533,4,75,125,33,2,21.150273323059082
2534,1,98,102,14,1,10.399630069732666
2534,2,54,122,14,1,12.505792140960693
2534,3,64,136,36,2,14.767821788787842
2534,4,113,87,13,1,13.849679946899414
2535,1,-169,153,-54,1,15.550249576568604
2535,2,53,143,44,2,14.64846658706665
2535,3,35,165,0,2,17.961363315582275
2535,4,54,142,21,2,21.442809104919434
2536,1,34,134,-8,1,13.640265464782715
2536,2,-45,153,-7,1,15.679037809371948
2536,3,-4,188,42,3,20.34857201576233
2536,4,29,171,19,3,26.110013246536255
2537,1,-21,189,-8,3,19.179479122161865
2537,2,46,150,5,2,15.390832662582397
2537,3,32,168,5,3,18.391413688659668
2537,4,44,156,5,3,24.270405054092407
2538,1,-63,183,37,3,18.580297708511353
2538,2,21,179,7,3,18.270992040634155
2538,3,43,153,-1,3,16.68463945388794
2538,4,81,119,7,1,18.10209584236145
2539,1,90,110,37,2,11.227856397628784
2539,2,72,124,7,1,12.78105115890503
2539,3,92,108,37,2,12.271036148071289
2539,4,70,130,37,2,20.974626779556274
2540,1,-67,139,-32,2,14.152431011199951
2540,2,11,129,16,1,13.249818325042725
2540,3,75,125,8,2,13.929007053375244
2540,4,85,115,8,1,19.011478662490845
2541,1,33,95,-18,1,9.711984157562256
2541,2,37,91,-18,1,9.460986375808716
2541,3,93,107,22,1,12.147335529327393
2541,4,87,109,22,1,20.84680938720703
2542,1,-27,219,0,3,22.214234352111816
2542,2,11,185,6,2,18.936824798583984
2542,3,27,173,6,2,19.214287757873535
2542,4,99,101,8,1,19.232468366622925
2543,1,77,103,32,1,10.548940896987915
2543,2,-5,97,-27,0,10.177547693252563
2543,3,63,125,8,1,14.58948826789856
2543,4,101,99,6,1,22.179760456085205
2544,1,-40,120,40,1,12.227556467056274
2544,2,75,125,31,2,12.858141422271729
2544,3,47,153,37,4,16.697399377822876
2544,4,73,127,5,2,19.90921974182129
2545,1,-33,117,-29,1,11.932541370391846
2545,2,86,114,10,1,11.754722356796265
2545,3,50,150,10,3,16.37117314338684
2545,4,80,120,10,2,19.50002431869507
2546,1,114,86,40,2,8.809529304504395
2546,2,90,78,-8,0,8.05222463607788
2546,3,126,74,10,1,8.259830474853516
2546,4,126,74,10,1,11.664124488830566
2547,1,84,116,34,2,11.81087040901184
2547,2,70,130,38,2,13.341592788696289
2547,3,88,112,6,1,12.213945627212524
2547,4,106,94,36,1,15.236469268798828
2548,1,-1,113,39,1,11.542234182357788
2548,2,76,124,36,2,12.725564956665039
2548,3,76,124,36,2,13.518664836883545
2548,4,76,124,34,2,18.866883039474487
2549,1,69,131,8,3,13.341840982437134
2549,2,83,117,14,2,12.066054582595825
2549,3,-11,139,4,2,15.405851125717163
2549,4,59,141,24,2,22.311471223831177
2550,1,36,108,36,1,11.008908748626709
2550,2,-3,203,11,4,20.770034313201904
2550,3,27,141,7,2,16.07516598701477
2550,4,73,127,29,2,22.29037570953369
2551,1,-67,195,11,3,19.806963443756104
2551,2,65,119,15,1,12.228961944580078
2551,3,63,137,33,2,15.040011644363403
2551,4,89,111,7,1,18.45001220703125
2552,1,1,139,6,1,14.142473220825195
2552,2,90,78,-8,0,8.058849573135376
2552,3,105,75,-5,0,8.469980955123901
2552,4,111,89,22,1,14.839099407196045
2553,1,24,152,17,3,15.44970703125
2553,2,36,164,19,4,16.790112733840942
2553,3,-5,109,36,2,12.362807273864746
2553,4,63,137,38,3,22.32386064529419
2554,1,36,120,-11,2,12.223276138305664
2554,2,59,133,0,2,13.650395393371582
2554,3,94,106,3,2,12.050932884216309
2554,4,85,115,38,3,18.839786767959595
2555,1,-25,101,-31,0,10.310196161270142
2555,2,-15,107,50,1,10.99619722366333
2555,3,71,129,0,2,14.250110626220703
2555,4,73,127,0,1,19.41076374053955
2556,1,-125,165,-40,2,16.75860047340393
2556,2,77,123,2,2,12.620035409927368
2556,3,62,134,-1,2,14.530718326568604
2556,4,77,123,2,2,20.37087106704712
2557,1,102,98,20,2,10.009119987487793
2557,2,120,80,48,1,8.256143569946289
2557,3,118,82,22,1,9.027878999710083
2557,4,119,81,19,1,13.088664770126343
2558,1,-95,151,17,2,15.357202768325806
2558,2,45,87,-17,0,8.990829706192017
2558,3,31,105,41,1,11.569073677062988
2558,4,125,75,5,1,15.911710023880005
2559,1,-25,101,-31,0,10.31012511253357
2559,2,83,117,11,1,12.059061288833618
2559,3,85,115,11,1,12.72985553741455
2559,4,85,115,11,1,18.767088413238525
2560,1,123,77,34,2,7.90858006477356
2560,2,127,73,20,1,7.58963680267334
2560,3,127,73,20,1,8.393081188201904
2560,4,127,73,20,1,12.707074642181396
2561,1,137,63,42,1,6.490008592605591
2561,2,104,96,27,1,9.882352352142334
2561,3,109,91,30,2,10.06293249130249
2561,4,131,69,1,0,12.069918632507324
2562,1,40,88,-18,0,9.03217077255249
2562,2,90,110,5,1,11.290207862854004
2562,3,98,102,3,1,11.061381101608276
2562,4,98,102,3,1,15.041285991668701
2563,1,72,128,39,2,13.032036781311035
2563,2,58,142,19,2,14.59091591835022
2563,3,88,112,21,2,12.478897333145142
2563,4,78,122,1,1,18.39137887954712
2564,1,59,133,10,2,13.561277151107788
2564,2,-11,187,34,4,19.137555599212646
2564,3,105,95,34,1,10.689252614974976
2564,4,71,129,34,2,19.8390371799469
2565,1,133,67,30,1,6.8796491622924805
2565,2,70,82,-12,0,8.524116277694702
2565,3,133,67,30,1,7.97186803817749
2565,4,133,67,30,1,14.741550207138062
2566,1,65,115,-5,1,11.72002649307251
2566,2,15,137,5,1,14.087567806243896
2566,3,67,117,57,2,13.148746967315674
2566,4,87,113,57,2,19.84745955467224
2567,1,97,103,5,2,10.511413335800171
2567,2,130,70,0,0,7.259788274765015
2567,3,130,70,0,0,8.039154291152954
2567,4,132,68,2,0,12.473488092422485
2568,1,102,98,30,1,10.031147003173828
2568,2,116,84,40,1,8.760959386825562
2568,3,97,103,49,2,11.83810567855835
2568,4,116,84,40,1,17.426819562911987
2569,1,61,99,41,1,10.115815162658691
2569,2,71,129,41,2,13.238701581954956
2569,3,91,93,41,1,10.37104606628418
2569,4,96,104,14,1,16.993451356887817
2570,1,56,144,34,3,14.661433935165405
2570,2,26,174,6,2,17.805575370788574
2570,3,54,146,4,3,16.40992307662964
2570,4,54,146,4,2,23.74985980987549
2571,1,71,129,16,2,13.128501176834106
2571,2,95,105,10,1,10.82960820198059
2571,3,103,97,38,2,10.95747709274292
2571,4,103,97,38,2,17.09166717529297
2572,1,-134,134,44,2,13.630486011505127
2572,2,89,111,17,1,11.474104642868042
2572,3,53,147,45,3,15.989648580551147
2572,4,70,130,24,2,21.112159490585327
2573,1,-4,140,-2,2,14.243996620178223
2573,2,32,168,36,3,17.19183874130249
2573,3,38,162,36,4,17.53902554512024
2573,4,64,136,30,2,20.5939724445343
2574,1,60,132,-1,1,13.430912494659424
2574,2,52,148,37,3,15.187105178833008
2574,3,86,114,9,1,12.939060926437378
2574,4,82,118,9,2,21.874728441238403
2575,1,26,174,11,5,17.697712659835815
2575,2,40,160,11,4,16.377500534057617
2575,3,58,142,25,3,15.407093286514282
2575,4,88,108,23,1,16.530669927597046
2576,1,-47,131,-29,1,13.335922002792358
2576,2,13,163,17,3,16.69996738433838
2576,3,15,185,5,3,19.97726058959961
2576,4,43,149,37,2,21.72132897377014
2577,1,-40,208,42,4,21.1014666557312
2577,2,-10,170,42,3,17.386629343032837
2577,3,48,152,42,3,16.85215926170349
2577,4,54,146,8,2,23.250142574310303
2578,1,126,74,13,1,7.597433090209961
2578,2,60,84,-14,0,8.686872005462646
2578,3,88,112,7,1,12.413445711135864
2578,4,113,87,42,1,15.22084093093872
2579,1,-110,158,-38,1,16.067497730255127
2579,2,-2,186,36,4,19.08229160308838
2579,3,18,182,14,3,19.668781518936157
2579,4,42,158,12,3,26.83210253715515
2580,1,79,121,19,3,12.361886262893677
2580,2,97,103,19,1,10.593286514282227
2580,3,85,115,19,2,12.549623489379883
2580,4,87,113,35,2,17.67946457862854
2581,1,3,121,-19,1,12.330570936203003
2581,2,83,117,35,2,12.06188178062439
2581,3,61,131,1,1,14.34974455833435
2581,4,85,115,35,2,18.607846975326538
2582,1,-28,124,32,1,12.629838228225708
2582,2,-7,151,5,2,15.501359224319458
2582,3,40,160,2,2,17.361079454421997
2582,4,53,147,15,3,23.999468326568604
2583,1,71,129,14,2,13.138944625854492
2583,2,97,103,8,1,10.651121139526367
2583,3,93,107,8,1,11.990283966064453
2583,4,83,117,42,2,18.950133085250854
2584,1,-27,115,43,1,11.718998670578003
2584,2,58,118,18,1,12.122483253479004
2584,3,108,92,18,1,10.24802303314209
2584,4,102,98,24,1,15.519116878509521
2585,1,-31,175,7,2,17.791343688964844
2585,2,-24,152,40,2,15.555318117141724
2585,3,39,161,31,3,17.448018312454224
2585,4,103,97,9,1,15.932192087173462
2586,1,40,136,36,4,13.85008692741394
2586,2,90,110,36,3,11.320255756378174
2586,3,96,104,36,2,11.497614860534668
2586,4,90,110,36,4,18.319058656692505
2587,1,-39,143,11,1,14.551182270050049
2587,2,54,106,34,1,10.930047988891602
2587,3,88,112,4,1,12.390706777572632
2587,4,100,76,-6,0,13.718960762023926
2588,1,92,108,16,1,11.009077072143555
2588,2,93,107,9,1,10.99890422821045
2588,3,104,96,28,1,10.629812240600586
2588,4,87,113,9,1,17.17243194580078
2589,1,7,173,10,2,17.57023024559021
2589,2,23,177,10,3,18.111852169036865
2589,3,65,135,36,3,14.879838466644287
2589,4,101,99,6,1,17.117536306381226
2590,1,27,141,-8,2,14.357355117797852
2590,2,0,96,-26,0,9.919006109237671
2590,3,57,123,12,1,13.620808362960815
2590,4,79,121,6,1,20.919804573059082
2591,1,92,108,15,1,11.001958847045898
2591,2,36,164,13,3,16.798433780670166
2591,3,106,94,15,1,10.820607662200928
2591,4,106,94,15,1,17.191503763198853
2592,1,-110,118,-48,0,12.032330989837646
2592,2,0,144,-5,1,14.791759967803955
2592,3,54,146,1,2,15.959007263183594
2592,4,72,128,1,1,20.300962924957275
2593,1,75,125,15,2,12.73776912689209
2593,2,71,129,17,2,13.289567232131958
2593,3,77,115,17,1,12.882933616638184
2593,4,83,117,17,2,19.745848178863525
2594,1,89,111,17,1,11.337499618530273
2594,2,95,105,7,1,10.78902006149292
2594,3,127,73,37,1,8.059218883514404
2594,4,127,73,37,1,11.311367750167847
2595,1,90,78,-8,0,7.98940896987915
2595,2,113,87,16,1,8.957226514816284
2595,3,132,68,2,0,7.608320474624634
2595,4,132,68,2,0,11.318211793899536
2596,1,40,112,30,1,11.409491777420044
2596,2,54,146,4,3,14.949868440628052
2596,3,82,118,4,3,13.030131578445435
2596,4,88,104,-2,1,15.759180068969727
2597,1,-83,107,-44,1,10.91719937324524
2597,2,-3,199,36,3,20.361069440841675
2597,3,35,165,6,3,18.179726600646973
2597,4,51,129,6,1,20.549973011016846
2598,1,66,126,24,4,12.840770483016968
2598,2,14,162,38,4,16.59098505973816
2598,3,74,126,0,1,13.869635343551636
2598,4,66,134,8,4,21.350102424621582
2599,1,40,88,-18,0,9.01882791519165
2599,2,118,82,42,1,8.509725570678711
2599,3,142,58,12,0,6.670252561569214
2599,4,140,60,10,0,10.889489889144897
2600,1,82,102,32,1,10.421297550201416
2600,2,4,156,2,2,15.991492509841919
2600,3,104,96,32,1,10.89869213104248
2600,4,104,96,32,1,17.243285655975342
2601,1,68,132,3,2,13.43093204498291
2601,2,70,130,21,3,13.33929967880249
2601,3,86,114,47,4,12.516381740570068
2601,4,86,114,47,4,17.91416573524475
2602,1,-26,214,-3,5,21.70780658721924
2602,2,30,170,7,3,17.42801070213318
2602,3,50,150,37,3,16.827996969223022
2602,4,73,119,-2,1,20.89757537841797
2603,1,46,154,15,2,15.659284353256226
2603,2,2,198,15,3,20.241313695907593
2603,3,56,144,41,2,15.718955993652344
2603,4,56,144,27,2,22.091148376464844
2604,1,68,132,37,2,13.453360319137573
2604,2,50,126,39,2,12.938997745513916
2604,3,74,126,27,2,13.869990110397339
2604,4,84,116,39,3,20.240999937057495
2605,1,17,107,-19,1,10.908896684646606
2605,2,25,135,5,1,13.831925630569458
2605,3,64,136,12,2,14.765982627868652
2605,4,61,131,1,1,19.45779585838318
2606,1,20,160,33,2,16.258487939834595
2606,2,-3,119,32,1,12.207505702972412
2606,3,49,151,36,4,16.549464464187622
2606,4,65,135,36,3,21.365572929382324
2607,1,69,131,23,2,13.340040445327759
2607,2,47,129,7,1,13.2313973903656
2607,3,79,121,3,1,13.500351190567017
2607,4,61,139,23,3,21.849817514419556
2608,1,-58,138,22,1,14.070987939834595
2608,2,54,146,10,2,15.002125024795532
2608,3,62,138,44,3,15.470010042190552
2608,4,112,88,14,1,17.767997980117798
2609,1,22,142,43,3,14.447809934616089
2609,2,86,114,1,1,11.732203722000122
2609,3,46,154,5,3,17.09349274635315
2609,4,86,114,1,1,18.98973321914673
2610,1,84,116,5,1,11.842545747756958
2610,2,50,126,15,2,12.970970630645752
2610,3,67,133,16,2,14.629767417907715
2610,4,84,112,-1,1,19.16081690788269
2611,1,127,73,20,1,7.491578578948975
2611,2,74,90,49,1,9.308952331542969
2611,3,79,121,10,2,13.347890377044678
2611,4,97,103,10,1,16.060485124588013
2612,1,77,123,23,2,12.527578353881836
2612,2,87,113,5,1,11.659994125366211
2612,3,58,142,46,3,15.903128385543823
2612,4,88,112,46,2,19.870266675949097
2613,1,70,82,-12,0,8.39001989364624
2613,2,80,120,10,1,12.28307819366455
2613,3,70,90,-10,1,9.84882378578186
2613,4,110,74,-4,0,11.62137746810913
2614,1,45,135,0,1,13.756011247634888
2614,2,26,158,1,2,16.300354480743408
2614,3,-2,186,33,4,20.749994039535522
2614,4,18,162,-5,3,30.192092180252075
2615,1,0,96,-26,0,9.807899951934814
2615,2,82,118,36,2,12.141019105911255
2615,3,62,138,2,2,15.110988140106201
2615,4,92,108,12,1,17.13792133331299
2616,1,64,136,21,2,13.855846643447876
2616,2,12,188,11,5,19.22776460647583
2616,3,60,140,11,3,15.200111389160156
2616,4,74,126,21,2,19.88017225265503
2617,1,66,126,6,1,12.83652377128601
2617,2,71,129,21,2,13.278217077255249
2617,3,66,126,38,2,14.038514852523804
2617,4,75,125,21,2,22.09277582168579
2618,1,28,156,32,3,15.863478183746338
2618,2,98,102,12,1,10.531015634536743
2618,3,98,102,12,1,11.359529972076416
2618,4,98,102,12,1,17.21632719039917
2619,1,-28,164,-16,3,16.667917728424072
2619,2,-12,188,26,3,19.280974864959717
2619,3,50,142,-2,3,16.129944324493408
2619,4,48,152,20,3,25.04845404624939
2620,1,100,100,13,1,10.216631889343262
2620,2,90,110,43,2,11.352998971939087
2620,3,54,146,43,2,16.172900676727295
2620,4,84,116,21,2,22.840126276016235
2621,1,71,129,36,4,13.141160011291504
2621,2,63,137,0,2,14.043371677398682
2621,3,77,123,36,3,13.495147943496704
2621,4,83,117,28,2,18.898317575454712
2622,1,67,133,23,3,13.540251970291138
2622,2,89,111,5,2,11.416449069976807
2622,3,97,103,11,2,11.35253620147705
2622,4,91,109,9,1,16.029311656951904
2623,1,-195,135,-65,0,13.784452438354492
2623,2,1,179,2,2,18.408114194869995
2623,3,23,177,2,2,19.618542671203613
2623,4,23,177,2,2,29.281596183776855
2624,1,-100,212,-2,2,21.51048183441162
2624,2,1,199,9,3,20.378981828689575
2624,3,35,165,9,3,18.278984308242798
2624,4,51,149,19,2,24.8959379196167
2625,1,19,129,-13,1,13.131451845169067
2625,2,73,127,39,2,13.018712759017944
2625,3,85,115,49,2,12.654319047927856
2625,4,85,115,49,2,17.9829523563385
2626,1,96,104,29,3,10.616260051727295
2626,2,104,96,21,2,9.921902894973755
2626,3,94,106,11,2,11.760140895843506
2626,4,86,114,29,2,17.076473712921143
2627,1,-2,146,22,2,14.83876085281372
2627,2,60,140,40,2,14.330849647521973
2627,3,72,128,6,2,14.022078037261963
2627,4,78,122,6,2,18.460143327713013
2628,1,-12,184,-7,2,18.689569234848022
2628,2,28,172,5,3,17.65592908859253
2628,3,14,186,33,4,20.33806538581848
2628,4,66,134,33,2,23.050411701202393
2629,1,75,125,1,2,12.738039016723633
2629,2,-20,100,-30,0,10.319615602493286
2629,3,36,108,36,1,12.048980474472046
2629,4,82,118,10,1,19.737281322479248
2630,1,91,93,41,1,9.516818284988403
2630,2,128,72,56,1,7.589459180831909
2630,3,130,70,0,0,8.731536865234375
2630,4,134,66,4,0,19.78180503845215
2631,1,94,106,14,1,10.818119764328003
2631,2,85,115,9,1,11.8311767578125
2631,3,87,105,29,2,11.883627653121948
2631,4,103,97,7,1,17.258841276168823
2632,1,69,131,3,2,13.320417165756226
2632,2,52,148,24,3,15.19155764579773
2632,3,68,132,24,2,14.680076837539673
2632,4,92,100,-2,1,18.680556297302246
2633,1,83,117,8,1,11.950262546539307
2633,2,95,105,4,1,10.824800491333008
2633,3,109,91,18,1,10.171410322189331
2633,4,109,91,18,1,15.449992418289185
2634,1,-27,131,23,1,13.324587106704712
2634,2,85,107,25,1,11.029799938201904
2634,3,67,133,23,2,14.569839000701904
2634,4,107,93,5,1,17.278066158294678
2635,1,-13,141,-18,1,14.35404896736145
2635,2,-15,115,40,1,11.904762506484985
2635,3,89,103,-2,1,12.170852422714233
2635,4,89,103,-2,1,20.55899930000305
2636,1,89,111,18,2,11.327333450317383
2636,2,100,100,25,1,10.310765504837036
2636,3,102,98,13,1,11.032467365264893
2636,4,106,94,21,1,16.611920595169067
2637,1,38,162,31,3,16.46741533279419
2637,2,4,180,31,3,18.409769296646118
2637,3,24,176,31,4,19.179267406463623
2637,4,42,158,5,2,24.397912740707397
2638,1,127,73,33,1,7.4773454666137695
2638,2,107,93,37,1,9.568642616271973
2638,3,137,63,7,0,7.198561906814575
2638,4,137,63,7,0,11.666991949081421
2639,1,78,110,23,1,11.212098121643066
2639,2,68,120,13,1,12.368357419967651
2639,3,70,126,-1,1,13.807875633239746
2639,4,37,163,14,4,23.77164340019226
2640,1,35,89,-19,0,9.128220558166504
2640,2,35,89,-19,0,9.229127407073975
2640,3,19,181,15,3,19.63234043121338
2640,4,-5,197,7,3,28.16891121864319
2641,1,61,139,5,4,14.159034490585327
2641,2,111,89,19,2,9.189003229141235
2641,3,97,103,7,1,11.39690351486206
2641,4,98,102,28,1,17.272040367126465
2642,1,115,85,41,2,8.689147472381592
2642,2,110,90,28,1,9.344376802444458
2642,3,117,83,39,2,9.363237142562866
2642,4,123,77,41,1,13.418606996536255
2643,1,95,105,25,1,10.701323509216309
2643,2,35,117,25,1,12.008958339691162
2643,3,99,101,25,1,11.153010606765747
2643,4,109,91,23,1,15.32201862335205
2644,1,91,109,23,3,11.121999979019165
2644,2,93,107,23,3,11.05201244354248
2644,3,111,89,41,1,10.102349758148193
2644,4,111,89,41,1,15.560797452926636
2645,1,-8,124,27,1,12.63016128540039
2645,2,16,180,5,2,18.41541814804077
2645,3,52,148,7,2,16.038981676101685
2645,4,54,146,7,2,23.87987232208252
2646,1,-154,154,-50,1,15.651142597198486
2646,2,-16,168,34,2,17.169182062149048
2646,3,72,128,34,2,14.137736558914185
2646,4,76,124,34,2,20.11197066307068
2647,1,-17,113,-26,1,11.510007381439209
2647,2,36,96,51,1,9.90864634513855
2647,3,86,114,13,2,12.747755765914917
2647,4,96,104,13,2,19.010989665985107
2648,1,5,95,-25,0,9.698017835617065
2648,2,44,128,9,1,13.166971206665039
2648,3,84,116,5,1,12.952134847640991
2648,4,84,116,9,1,19.26085877418518
2649,1,58,126,-4,1,12.841300010681152
2649,2,-78,174,20,2,17.830944538116455
2649,3,98,102,10,1,11.968341827392578
2649,4,108,92,36,1,19.0693039894104
2650,1,91,109,12,2,11.127873420715332
2650,2,76,124,13,3,12.724875688552856
2650,3,117,83,12,2,9.382061243057251
2650,4,125,75,26,1,12.892195701599121
2651,1,75,125,29,3,12.712317705154419
2651,2,43,125,9,2,12.811172246932983
2651,3,96,104,2,2,11.580697059631348
2651,4,97,103,15,1,16.121886730194092
2652,1,15,113,-18,1,11.540755033493042
2652,2,15,169,-4,2,17.352393627166748
2652,3,40,108,-13,1,12.49902629852295
2652,4,32,148,-5,2,24.66811203956604
2653,1,-2,194,4,3,19.68779444694519
2653,2,-16,216,0,4,22.054463386535645
2653,3,24,176,38,4,19.17250680923462
2653,4,42,158,0,3,25.283634662628174
2654,1,57,143,39,2,14.550309181213379
2654,2,9,111,39,1,11.395546436309814
2654,3,51,125,11,1,13.57988452911377
2654,4,83,117,11,1,17.66940951347351
2655,1,41,159,33,4,16.173341274261475
2655,2,54,146,0,2,15.00025200843811
2655,3,42,158,28,4,17.662125825881958
2655,4,31,169,33,4,27.487749576568604
2656,1,110,90,37,1,9.188653230667114
2656,2,108,88,43,1,9.06676435470581
2656,3,98,102,21,1,11.198017597198486
2656,4,132,68,2,0,12.190092086791992
2657,1,123,77,19,2,7.879698753356934
2657,2,121,79,1,1,8.183223962783813
2657,3,99,101,13,2,11.087978601455688
2657,4,101,99,9,1,14.840620279312134
2658,1,63,137,30,3,13.949751377105713
2658,2,-55,107,-37,0,11.038803339004517
2658,3,67,125,-2,2,14.195371389389038
2658,4,79,121,0,1,20.320480823516846
2659,1,44,100,-14,2,10.22562837600708
2659,2,76,124,0,2,12.739922046661377
2659,3,95,105,19,2,11.868717908859253
2659,4,88,112,34,3,19.788938283920288
